d0,d1,d2,d3,d4,d5,d6,d7,RD,WR,cs,A0,A1,A2,A3,A4,A5,A6,A7,,
0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B83A
0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B83A
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,,FFFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,,BBFF
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,,B832
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,,FC5F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,005F
1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,,285F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,,385F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,,B85F
0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,,B8E0
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,,3860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,,B860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,,B860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,,B860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B860
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B860
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B861
1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B861
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B862
0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B862
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B863
1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B863
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,3864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,,B864
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B864
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B865
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,,B865
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,B865
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,,
